"event_id","external_id","bill_year_month","event_type","status_cd","reason_cd","event_data","create_ts","message_id","billing_account_num"
"20220616110054_286136205_1008",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-06-16 08:58:51,660,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,1,KB,0,104857600,PDA,0,0,2022-06-16 11:00:54,1008,2022-06-16 11:00:54,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1010,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500220220616105626000391622.csv,,844892661,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220616110054_286136205_1008,7581690968557962595","2022-06-16 11:10:11.639","4671945844280290",908628
"20220616005831_286136205_1011",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-06-16 11:00:54,440,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,1,KB,0,104857600,PDA,0,0,2022-06-16 12:58:31,1011,2022-06-16 12:58:31,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1013,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500120220616125626000391649.csv,,844930995,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220616005831_286136205_1011,2224218644765032538","2022-06-16 13:09:57.296","4671975502963649",908628
"20220616145936_286136205_1014",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-06-16 12:58:31,832018,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,813,KB,0,104857600,PDA,0,3,2022-06-16 14:59:36,1014,2022-06-16 14:59:36,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1016,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500320220616145626000391674.csv,,844992288,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220616145936_286136205_1014,6575549108453524931","2022-06-16 15:10:46.533","4672012629644150",908628
"20220616170126_286136205_1017",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-06-16 14:59:36,842376,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,823,KB,0,104857600,PDA,0,3,2022-06-16 17:01:26,1017,2022-06-16 17:01:26,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1019,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500220220616170126000391695.csv,,845071836,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220616170126_286136205_1017,651833504077205307","2022-06-16 17:16:30.339","4672048585124456",908628
"20220616190213_286136205_1020",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-06-16 17:01:26,3756690,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,3669,KB,0,104857600,PDA,0,10.75,2022-06-16 19:02:13,1020,2022-06-16 19:02:13,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1022,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500320220616190126000391723.csv,,845154637,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220616190213_286136205_1020,4426669489940024896","2022-06-16 19:16:05.984","3738672088822177",908628
"20220616210223_286136205_1023",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-06-16 19:02:13,194490,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,190,KB,0,104857600,PDA,0,3,2022-06-16 21:02:23,1023,2022-06-16 21:02:23,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1025,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500120220616210126000391746.csv,,845239733,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220616210223_286136205_1023,408927656711703696","2022-06-16 21:16:31.032","4672114662351026",908628
"20220616230235_286136205_1026",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-06-16 21:02:23,831684,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,813,KB,0,104857600,PDA,0,3,2022-06-16 23:02:35,1026,2022-06-16 23:02:35,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1028,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500120220616230126000391770.csv,,845318703,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220616230235_286136205_1026,1779247358481287935","2022-06-16 23:16:03.634","4672149286040463",908628
"20220617010106_286136205_1029",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-06-16 23:02:35,13189,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,13,KB,0,104857600,PDA,0,0,2022-06-17 01:01:06,1029,2022-06-17 01:01:06,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1031,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500020220617005626000391792.csv,,845383836,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220617010106_286136205_1029,4508046235750713111","2022-06-17 01:09:34.568","4672171590740173",908628
"20220617030010_286136205_1032",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-06-17 01:01:06,4259,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,5,KB,0,104857600,PDA,0,0,2022-06-17 03:00:10,1032,2022-06-17 03:00:10,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1034,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500020220617025626000391816.csv,,845437648,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220617030010_286136205_1032,8780254630568873599","2022-06-17 03:10:18.041","4672200626488946",908628
"20220617045744_286136205_1035",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-06-17 03:00:10,1778,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,2,KB,0,104857600,PDA,0,0,2022-06-17 04:57:44,1035,2022-06-17 04:57:44,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1037,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500020220617045626000391840.csv,,845474928,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220617045744_286136205_1035,5002989236792017202","2022-06-17 05:07:36.138","4672231060113856",908628
"20220617065645_286136205_1038",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-06-17 04:57:44,660,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,1,KB,0,104857600,PDA,0,0,2022-06-17 06:56:45,1038,2022-06-17 06:56:45,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1040,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500020220617065626000391864.csv,,845503949,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220617065645_286136205_1038,5175130214456511041","2022-06-17 07:09:35.828","4672254857283206",908628
"20220617085424_286136205_1041",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-06-17 06:56:45,664,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,1,KB,0,104857600,PDA,0,0,2022-06-17 08:54:24,1041,2022-06-17 08:54:24,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1043,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500320220617085126000391889.csv,,845528549,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220617085424_286136205_1041,1200055245250383287","2022-06-17 09:05:46.342","4672277193630677",908628
"20220617105215_286136205_1044",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-06-17 08:54:24,1244,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,2,KB,0,104857600,PDA,0,0,2022-06-17 10:52:15,1044,2022-06-17 10:52:15,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1046,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500320220617105126000391913.csv,,845554739,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220617105215_286136205_1044,8900306774784757415","2022-06-17 11:04:03.758","4672297711731854",908628
"20220617005428_286136205_1047",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-06-17 10:52:15,660,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,1,KB,0,104857600,PDA,0,0,2022-06-17 12:54:28,1047,2022-06-17 12:54:28,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1049,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500220220617125126000391933.csv,,845591915,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220617005428_286136205_1047,5105319901618651181","2022-06-17 13:04:14.055","4672331834808813",908628
"20220617145550_286136205_1050",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-06-17 12:54:28,716,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,1,KB,0,104857600,PDA,0,0,2022-06-17 14:55:50,1050,2022-06-17 14:55:50,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1052,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500220220617145126000391957.csv,,845652057,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220617145550_286136205_1050,8311526096138684662","2022-06-17 15:06:01.711","4672364894753465",908628
"20220617165536_286136205_1053",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-06-17 14:55:50,1076,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,2,KB,0,104857600,PDA,0,0,2022-06-17 16:55:36,1053,2022-06-17 16:55:36,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1055,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500020220617165126000391983.csv,,845728018,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220617165536_286136205_1053,1099080713914762578","2022-06-17 17:06:55.233","4672398961962746",908628
"20220617185648_286136205_1056",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-06-17 16:55:36,884,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,1,KB,0,104857600,PDA,0,0,2022-06-17 18:56:48,1056,2022-06-17 18:56:48,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1058,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500120220617185626000392009.csv,,845816451,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220617185648_286136205_1056,3332224544202641158","2022-06-17 19:10:18.268","4672435023584701",908628
"20220617205712_286136205_1059",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-06-17 18:56:48,36213,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,36,KB,0,104857600,PDA,0,3,2022-06-17 20:57:12,1059,2022-06-17 20:57:12,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1061,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500320220617205626000392034.csv,,845899405,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220617205712_286136205_1059,1500385277450602586","2022-06-17 21:09:52.348","4672461780330926",908628
"20220617225910_286136205_1062",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-06-17 20:57:12,790,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,1,KB,0,104857600,PDA,0,0,2022-06-17 22:59:10,1062,2022-06-17 22:59:10,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1064,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500120220617225626000392057.csv,,845980143,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220617225910_286136205_1062,2111103585717404752","2022-06-17 23:12:32.56","4672495436975902",908628
"20220618005922_286136205_1065",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-06-17 22:59:10,1286,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,2,KB,0,104857600,PDA,0,0,2022-06-18 00:59:22,1065,2022-06-18 00:59:22,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1067,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500220220618005626000392078.csv,,846045990,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220618005922_286136205_1065,7555572453211784261","2022-06-18 01:10:20.087","4672521368781445",908628
"20220618025854_286136205_1068",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-06-18 00:59:22,16343,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,16,KB,0,104857600,PDA,0,0,2022-06-18 02:58:54,1068,2022-06-18 02:58:54,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1070,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500020220618025626000392104.csv,,846098869,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220618025854_286136205_1068,7589577368597710852","2022-06-18 03:10:02.698","4672548905061362",908628
"20220618045953_286136205_1071",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-06-18 02:58:54,1720,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,2,KB,0,104857600,PDA,0,0,2022-06-18 04:59:53,1071,2022-06-18 04:59:53,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1073,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500320220618045626000392130.csv,,846136522,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220618045953_286136205_1071,3715660904700727086","2022-06-18 05:09:31.315","3738728399374080",908628
"20220618065905_286136205_1074",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-06-18 04:59:53,958,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,1,KB,0,104857600,PDA,0,0,2022-06-18 06:59:05,1074,2022-06-18 06:59:05,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1076,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500320220618065626000392154.csv,,846165873,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220618065905_286136205_1074,2947798081114295644","2022-06-18 07:10:13.403","4672597992295322",908628
"20220618085945_286136205_1077",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-06-18 06:59:05,660,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,1,KB,0,104857600,PDA,0,0,2022-06-18 08:59:45,1077,2022-06-18 08:59:45,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1079,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500220220618085626000392174.csv,,846193938,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220618085945_286136205_1077,3627253465300290397","2022-06-18 09:10:31.445","4672617963872195",908628
"20220618105736_286136205_1080",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-06-18 08:59:45,660,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,1,KB,0,104857600,PDA,0,0,2022-06-18 10:57:36,1080,2022-06-18 10:57:36,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1082,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500120220618105626000392201.csv,,846220421,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220618105736_286136205_1080,8756040918123302482","2022-06-18 11:09:53.599","4672639439527541",908628
"20220618005932_286136205_1083",13754892,202207,"1","SUCCESS",NULL,"286136205,96.1.138.23,3580989710676126,302220014823485,96.1.138.22,302220,8,Data,10103,sp.telus.com,-1,2022-06-18 10:57:36,738,B,4038266119,S13754892,S13754892,MST,1,1296395,277345,2022-04-14 06:00:00,9999-12-31 07:00:00,1,KB,0,104857600,PDA,0,0,2022-06-18 12:59:32,1083,2022-06-18 12:59:32,KB,6,0,2022,07,43,XSDACORPO,XPCCOM30,,PCS,A908628,S13754892,,Telus,wisp,IPDR7S,WISP7,PDA,SA,1085,,CAN,2,0,544998416,0,2,0,2022-06-14 06:00:00,2022-07-14 05:59:59,MONTHLY,SFG_WISP_1_11_6_7_8,CAD_CORPDATA,30000,0,CAN,0,-1,-1,-1,11224,54608198,-1,N,N,-,RCTORrater#500120220618125626000392225.csv,,846250253,CANTS,UNKNOWN,UNKNOWN,CA,07,2022,,,""Corporate Complete 30"",""Entreprise Compl?te 30"",20220618005932_286136205_1083,4533889444271311811","2022-06-18 13:09:53.862","4672664577261540",908628
